#Terminal (i)	Terminal (j)	From time (i)	To time (j)	Node (i)	Node (j)	Transport time [TA]	Container Cost [TA]	Train length [TA]	Train cost [TA]	Rail Line Daily Capacity [TA]
12	12	14	15	337	362	1	30	1000	0	0
13	13	14	15	338	363	1	30	1000	0	0
14	14	14	15	339	364	1	30	1000	0	0
15	15	14	15	340	365	1	30	1000	0	0
16	16	14	15	341	366	1	30	1000	0	0
17	17	14	15	342	367	1	30	1000	0	0
18	18	14	15	343	368	1	30	1000	0	0
19	19	14	15	344	369	1	30	1000	0	0
20	20	14	15	345	370	1	30	1000	0	0
21	21	14	15	346	371	1	30	1000	0	0
22	22	14	15	347	372	1	30	1000	0	0
23	23	14	15	348	373	1	30	1000	0	0
24	24	14	15	349	374	1	30	1000	0	0
25	25	14	15	350	375	1	30	1000	0	0
1	1	15	16	351	376	1	30	1000	0	0
2	2	15	16	352	377	1	30	1000	0	0
3	3	15	16	353	378	1	30	1000	0	0
4	4	15	16	354	379	1	30	1000	0	0
5	5	15	16	355	380	1	30	1000	0	0
6	6	15	16	356	381	1	30	1000	0	0
7	7	15	16	357	382	1	30	1000	0	0
8	8	15	16	358	383	1	30	1000	0	0
9	9	15	16	359	384	1	30	1000	0	0
10	10	15	16	360	385	1	30	1000	0	0
11	11	15	16	361	386	1	30	1000	0	0
12	12	15	16	362	387	1	30	1000	0	0
13	13	15	16	363	388	1	30	1000	0	0
14	14	15	16	364	389	1	30	1000	0	0
15	15	15	16	365	390	1	30	1000	0	0
16	16	15	16	366	391	1	30	1000	0	0
17	17	15	16	367	392	1	30	1000	0	0
18	18	15	16	368	393	1	30	1000	0	0
19	19	15	16	369	394	1	30	1000	0	0
20	20	15	16	370	395	1	30	1000	0	0
21	21	15	16	371	396	1	30	1000	0	0
22	22	15	16	372	397	1	30	1000	0	0
23	23	15	16	373	398	1	30	1000	0	0
24	24	15	16	374	399	1	30	1000	0	0
25	25	15	16	375	400	1	30	1000	0	0
1	1	16	17	376	401	1	30	1000	0	0
2	2	16	17	377	402	1	30	1000	0	0
3	3	16	17	378	403	1	30	1000	0	0
4	4	16	17	379	404	1	30	1000	0	0
5	5	16	17	380	405	1	30	1000	0	0
6	6	16	17	381	406	1	30	1000	0	0
7	7	16	17	382	407	1	30	1000	0	0
8	8	16	17	383	408	1	30	1000	0	0
9	9	16	17	384	409	1	30	1000	0	0
10	10	16	17	385	410	1	30	1000	0	0
11	11	16	17	386	411	1	30	1000	0	0
12	12	16	17	387	412	1	30	1000	0	0
13	13	16	17	388	413	1	30	1000	0	0
14	14	16	17	389	414	1	30	1000	0	0
15	15	16	17	390	415	1	30	1000	0	0
16	16	16	17	391	416	1	30	1000	0	0
17	17	16	17	392	417	1	30	1000	0	0
18	18	16	17	393	418	1	30	1000	0	0
19	19	16	17	394	419	1	30	1000	0	0
20	20	16	17	395	420	1	30	1000	0	0
21	21	16	17	396	421	1	30	1000	0	0
22	22	16	17	397	422	1	30	1000	0	0
23	23	16	17	398	423	1	30	1000	0	0
24	24	16	17	399	424	1	30	1000	0	0
25	25	16	17	400	425	1	30	1000	0	0
1	1	17	18	401	426	1	30	1000	0	0
2	2	17	18	402	427	1	30	1000	0	0
3	3	17	18	403	428	1	30	1000	0	0
4	4	17	18	404	429	1	30	1000	0	0
5	5	17	18	405	430	1	30	1000	0	0
6	6	17	18	406	431	1	30	1000	0	0
7	7	17	18	407	432	1	30	1000	0	0
8	8	17	18	408	433	1	30	1000	0	0
9	9	17	18	409	434	1	30	1000	0	0
10	10	17	18	410	435	1	30	1000	0	0
11	11	17	18	411	436	1	30	1000	0	0
12	12	17	18	412	437	1	30	1000	0	0
13	13	17	18	413	438	1	30	1000	0	0
14	14	17	18	414	439	1	30	1000	0	0
15	15	17	18	415	440	1	30	1000	0	0
16	16	17	18	416	441	1	30	1000	0	0
17	17	17	18	417	442	1	30	1000	0	0
18	18	17	18	418	443	1	30	1000	0	0
19	19	17	18	419	444	1	30	1000	0	0
20	20	17	18	420	445	1	30	1000	0	0
21	21	17	18	421	446	1	30	1000	0	0
22	22	17	18	422	447	1	30	1000	0	0
23	23	17	18	423	448	1	30	1000	0	0
24	24	17	18	424	449	1	30	1000	0	0
25	25	17	18	425	450	1	30	1000	0	0
1	1	18	19	426	451	1	30	1000	0	0
2	2	18	19	427	452	1	30	1000	0	0
3	3	18	19	428	453	1	30	1000	0	0
4	4	18	19	429	454	1	30	1000	0	0
5	5	18	19	430	455	1	30	1000	0	0
6	6	18	19	431	456	1	30	1000	0	0
7	7	18	19	432	457	1	30	1000	0	0
8	8	18	19	433	458	1	30	1000	0	0
9	9	18	19	434	459	1	30	1000	0	0
10	10	18	19	435	460	1	30	1000	0	0
11	11	18	19	436	461	1	30	1000	0	0
12	12	18	19	437	462	1	30	1000	0	0
13	13	18	19	438	463	1	30	1000	0	0
14	14	18	19	439	464	1	30	1000	0	0
15	15	18	19	440	465	1	30	1000	0	0
16	16	18	19	441	466	1	30	1000	0	0
17	17	18	19	442	467	1	30	1000	0	0
18	18	18	19	443	468	1	30	1000	0	0
19	19	18	19	444	469	1	30	1000	0	0
20	20	18	19	445	470	1	30	1000	0	0
21	21	18	19	446	471	1	30	1000	0	0
22	22	18	19	447	472	1	30	1000	0	0
23	23	18	19	448	473	1	30	1000	0	0
24	24	18	19	449	474	1	30	1000	0	0
25	25	18	19	450	475	1	30	1000	0	0
1	1	19	20	451	476	1	30	1000	0	0
2	2	19	20	452	477	1	30	1000	0	0
3	3	19	20	453	478	1	30	1000	0	0
4	4	19	20	454	479	1	30	1000	0	0
5	5	19	20	455	480	1	30	1000	0	0
6	6	19	20	456	481	1	30	1000	0	0
7	7	19	20	457	482	1	30	1000	0	0
8	8	19	20	458	483	1	30	1000	0	0
9	9	19	20	459	484	1	30	1000	0	0
10	10	19	20	460	485	1	30	1000	0	0
11	11	19	20	461	486	1	30	1000	0	0
12	12	19	20	462	487	1	30	1000	0	0
13	13	19	20	463	488	1	30	1000	0	0
14	14	19	20	464	489	1	30	1000	0	0
15	15	19	20	465	490	1	30	1000	0	0
16	16	19	20	466	491	1	30	1000	0	0
17	17	19	20	467	492	1	30	1000	0	0
18	18	19	20	468	493	1	30	1000	0	0
19	19	19	20	469	494	1	30	1000	0	0
20	20	19	20	470	495	1	30	1000	0	0
21	21	19	20	471	496	1	30	1000	0	0
22	22	19	20	472	497	1	30	1000	0	0
23	23	19	20	473	498	1	30	1000	0	0
24	24	19	20	474	499	1	30	1000	0	0
25	25	19	20	475	500	1	30	1000	0	0
1	1	20	21	476	501	1	30	1000	0	0
2	2	20	21	477	502	1	30	1000	0	0
3	3	20	21	478	503	1	30	1000	0	0
4	4	20	21	479	504	1	30	1000	0	0
5	5	20	21	480	505	1	30	1000	0	0
6	6	20	21	481	506	1	30	1000	0	0
7	7	20	21	482	507	1	30	1000	0	0
8	8	20	21	483	508	1	30	1000	0	0
9	9	20	21	484	509	1	30	1000	0	0
10	10	20	21	485	510	1	30	1000	0	0
11	11	20	21	486	511	1	30	1000	0	0
12	12	20	21	487	512	1	30	1000	0	0
13	13	20	21	488	513	1	30	1000	0	0
14	14	20	21	489	514	1	30	1000	0	0
15	15	20	21	490	515	1	30	1000	0	0
16	16	20	21	491	516	1	30	1000	0	0
17	17	20	21	492	517	1	30	1000	0	0
18	18	20	21	493	518	1	30	1000	0	0
19	19	20	21	494	519	1	30	1000	0	0
20	20	20	21	495	520	1	30	1000	0	0
21	21	20	21	496	521	1	30	1000	0	0
22	22	20	21	497	522	1	30	1000	0	0
23	23	20	21	498	523	1	30	1000	0	0
24	24	20	21	499	524	1	30	1000	0	0
25	25	20	21	500	525	1	30	1000	0	0
1	1	21	22	501	526	1	30	1000	0	0
2	2	21	22	502	527	1	30	1000	0	0
3	3	21	22	503	528	1	30	1000	0	0
4	4	21	22	504	529	1	30	1000	0	0
5	5	21	22	505	530	1	30	1000	0	0
6	6	21	22	506	531	1	30	1000	0	0
7	7	21	22	507	532	1	30	1000	0	0
8	8	21	22	508	533	1	30	1000	0	0
9	9	21	22	509	534	1	30	1000	0	0
10	10	21	22	510	535	1	30	1000	0	0
11	11	21	22	511	536	1	30	1000	0	0
12	12	21	22	512	537	1	30	1000	0	0
13	13	21	22	513	538	1	30	1000	0	0
14	14	21	22	514	539	1	30	1000	0	0
15	15	21	22	515	540	1	30	1000	0	0
16	16	21	22	516	541	1	30	1000	0	0
17	17	21	22	517	542	1	30	1000	0	0
18	18	21	22	518	543	1	30	1000	0	0
19	19	21	22	519	544	1	30	1000	0	0
20	20	21	22	520	545	1	30	1000	0	0
21	21	21	22	521	546	1	30	1000	0	0
22	22	21	22	522	547	1	30	1000	0	0
23	23	21	22	523	548	1	30	1000	0	0
24	24	21	22	524	549	1	30	1000	0	0
25	25	21	22	525	550	1	30	1000	0	0
1	1	22	23	526	551	1	30	1000	0	0
2	2	22	23	527	552	1	30	1000	0	0
3	3	22	23	528	553	1	30	1000	0	0
4	4	22	23	529	554	1	30	1000	0	0
5	5	22	23	530	555	1	30	1000	0	0
6	6	22	23	531	556	1	30	1000	0	0
7	7	22	23	532	557	1	30	1000	0	0
8	8	22	23	533	558	1	30	1000	0	0
9	9	22	23	534	559	1	30	1000	0	0
10	10	22	23	535	560	1	30	1000	0	0
11	11	22	23	536	561	1	30	1000	0	0
12	12	22	23	537	562	1	30	1000	0	0
13	13	22	23	538	563	1	30	1000	0	0
14	14	22	23	539	564	1	30	1000	0	0
15	15	22	23	540	565	1	30	1000	0	0
16	16	22	23	541	566	1	30	1000	0	0
17	17	22	23	542	567	1	30	1000	0	0
18	18	22	23	543	568	1	30	1000	0	0
19	19	22	23	544	569	1	30	1000	0	0
20	20	22	23	545	570	1	30	1000	0	0
21	21	22	23	546	571	1	30	1000	0	0
22	22	22	23	547	572	1	30	1000	0	0
23	23	22	23	548	573	1	30	1000	0	0
24	24	22	23	549	574	1	30	1000	0	0
25	25	22	23	550	575	1	30	1000	0	0
1	1	23	24	551	576	1	30	1000	0	0
2	2	23	24	552	577	1	30	1000	0	0
3	3	23	24	553	578	1	30	1000	0	0
4	4	23	24	554	579	1	30	1000	0	0
5	5	23	24	555	580	1	30	1000	0	0
6	6	23	24	556	581	1	30	1000	0	0
7	7	23	24	557	582	1	30	1000	0	0
8	8	23	24	558	583	1	30	1000	0	0
9	9	23	24	559	584	1	30	1000	0	0
10	10	23	24	560	585	1	30	1000	0	0
11	11	23	24	561	586	1	30	1000	0	0
12	12	23	24	562	587	1	30	1000	0	0
13	13	23	24	563	588	1	30	1000	0	0
14	14	23	24	564	589	1	30	1000	0	0
15	15	23	24	565	590	1	30	1000	0	0
16	16	23	24	566	591	1	30	1000	0	0
17	17	23	24	567	592	1	30	1000	0	0
18	18	23	24	568	593	1	30	1000	0	0
19	19	23	24	569	594	1	30	1000	0	0
20	20	23	24	570	595	1	30	1000	0	0
21	21	23	24	571	596	1	30	1000	0	0
22	22	23	24	572	597	1	30	1000	0	0
23	23	23	24	573	598	1	30	1000	0	0
24	24	23	24	574	599	1	30	1000	0	0
25	25	23	24	575	600	1	30	1000	0	0
1	1	24	25	576	601	1	30	1000	0	0
2	2	24	25	577	602	1	30	1000	0	0
3	3	24	25	578	603	1	30	1000	0	0
4	4	24	25	579	604	1	30	1000	0	0
5	5	24	25	580	605	1	30	1000	0	0
6	6	24	25	581	606	1	30	1000	0	0
7	7	24	25	582	607	1	30	1000	0	0
8	8	24	25	583	608	1	30	1000	0	0
9	9	24	25	584	609	1	30	1000	0	0
10	10	24	25	585	610	1	30	1000	0	0
11	11	24	25	586	611	1	30	1000	0	0
12	12	24	25	587	612	1	30	1000	0	0
13	13	24	25	588	613	1	30	1000	0	0
14	14	24	25	589	614	1	30	1000	0	0
15	15	24	25	590	615	1	30	1000	0	0
16	16	24	25	591	616	1	30	1000	0	0
17	17	24	25	592	617	1	30	1000	0	0
18	18	24	25	593	618	1	30	1000	0	0
19	19	24	25	594	619	1	30	1000	0	0
20	20	24	25	595	620	1	30	1000	0	0
21	21	24	25	596	621	1	30	1000	0	0
22	22	24	25	597	622	1	30	1000	0	0
23	23	24	25	598	623	1	30	1000	0	0
24	24	24	25	599	624	1	30	1000	0	0
25	25	24	25	600	625	1	30	1000	0	0
1	1	25	26	601	626	1	30	1000	0	0
2	2	25	26	602	627	1	30	1000	0	0
3	3	25	26	603	628	1	30	1000	0	0
4	4	25	26	604	629	1	30	1000	0	0
5	5	25	26	605	630	1	30	1000	0	0
6	6	25	26	606	631	1	30	1000	0	0
7	7	25	26	607	632	1	30	1000	0	0
8	8	25	26	608	633	1	30	1000	0	0
9	9	25	26	609	634	1	30	1000	0	0
10	10	25	26	610	635	1	30	1000	0	0
11	11	25	26	611	636	1	30	1000	0	0
12	12	25	26	612	637	1	30	1000	0	0
13	13	25	26	613	638	1	30	1000	0	0
14	14	25	26	614	639	1	30	1000	0	0
15	15	25	26	615	640	1	30	1000	0	0
16	16	25	26	616	641	1	30	1000	0	0
17	17	25	26	617	642	1	30	1000	0	0
18	18	25	26	618	643	1	30	1000	0	0
19	19	25	26	619	644	1	30	1000	0	0
20	20	25	26	620	645	1	30	1000	0	0
21	21	25	26	621	646	1	30	1000	0	0
22	22	25	26	622	647	1	30	1000	0	0
23	23	25	26	623	648	1	30	1000	0	0
24	24	25	26	624	649	1	30	1000	0	0
25	25	25	26	625	650	1	30	1000	0	0
1	1	26	27	626	651	1	30	1000	0	0
2	2	26	27	627	652	1	30	1000	0	0
3	3	26	27	628	653	1	30	1000	0	0
4	4	26	27	629	654	1	30	1000	0	0
5	5	26	27	630	655	1	30	1000	0	0
6	6	26	27	631	656	1	30	1000	0	0
7	7	26	27	632	657	1	30	1000	0	0
8	8	26	27	633	658	1	30	1000	0	0
9	9	26	27	634	659	1	30	1000	0	0
10	10	26	27	635	660	1	30	1000	0	0
11	11	26	27	636	661	1	30	1000	0	0
12	12	26	27	637	662	1	30	1000	0	0
13	13	26	27	638	663	1	30	1000	0	0
14	14	26	27	639	664	1	30	1000	0	0
15	15	26	27	640	665	1	30	1000	0	0
16	16	26	27	641	666	1	30	1000	0	0
17	17	26	27	642	667	1	30	1000	0	0
18	18	26	27	643	668	1	30	1000	0	0
19	19	26	27	644	669	1	30	1000	0	0
20	20	26	27	645	670	1	30	1000	0	0
21	21	26	27	646	671	1	30	1000	0	0
22	22	26	27	647	672	1	30	1000	0	0
23	23	26	27	648	673	1	30	1000	0	0
24	24	26	27	649	674	1	30	1000	0	0
25	25	26	27	650	675	1	30	1000	0	0
1	1	27	28	651	676	1	30	1000	0	0
2	2	27	28	652	677	1	30	1000	0	0
3	3	27	28	653	678	1	30	1000	0	0
4	4	27	28	654	679	1	30	1000	0	0
5	5	27	28	655	680	1	30	1000	0	0
6	6	27	28	656	681	1	30	1000	0	0
7	7	27	28	657	682	1	30	1000	0	0
8	8	27	28	658	683	1	30	1000	0	0
9	9	27	28	659	684	1	30	1000	0	0
10	10	27	28	660	685	1	30	1000	0	0
11	11	27	28	661	686	1	30	1000	0	0
12	12	27	28	662	687	1	30	1000	0	0
13	13	27	28	663	688	1	30	1000	0	0
14	14	27	28	664	689	1	30	1000	0	0
15	15	27	28	665	690	1	30	1000	0	0
16	16	27	28	666	691	1	30	1000	0	0
17	17	27	28	667	692	1	30	1000	0	0
18	18	27	28	668	693	1	30	1000	0	0
19	19	27	28	669	694	1	30	1000	0	0
20	20	27	28	670	695	1	30	1000	0	0
21	21	27	28	671	696	1	30	1000	0	0
22	22	27	28	672	697	1	30	1000	0	0
23	23	27	28	673	698	1	30	1000	0	0
24	24	27	28	674	699	1	30	1000	0	0
25	25	27	28	675	700	1	30	1000	0	0
1	1	28	29	676	701	1	30	1000	0	0
2	2	28	29	677	702	1	30	1000	0	0
3	3	28	29	678	703	1	30	1000	0	0
4	4	28	29	679	704	1	30	1000	0	0
5	5	28	29	680	705	1	30	1000	0	0
6	6	28	29	681	706	1	30	1000	0	0
7	7	28	29	682	707	1	30	1000	0	0
8	8	28	29	683	708	1	30	1000	0	0
9	9	28	29	684	709	1	30	1000	0	0
10	10	28	29	685	710	1	30	1000	0	0
11	11	28	29	686	711	1	30	1000	0	0
12	12	28	29	687	712	1	30	1000	0	0
13	13	28	29	688	713	1	30	1000	0	0
14	14	28	29	689	714	1	30	1000	0	0
15	15	28	29	690	715	1	30	1000	0	0
16	16	28	29	691	716	1	30	1000	0	0
17	17	28	29	692	717	1	30	1000	0	0
18	18	28	29	693	718	1	30	1000	0	0
19	19	28	29	694	719	1	30	1000	0	0
20	20	28	29	695	720	1	30	1000	0	0
21	21	28	29	696	721	1	30	1000	0	0
22	22	28	29	697	722	1	30	1000	0	0
23	23	28	29	698	723	1	30	1000	0	0
24	24	28	29	699	724	1	30	1000	0	0
25	25	28	29	700	725	1	30	1000	0	0
1	1	29	30	701	726	1	30	1000	0	0
2	2	29	30	702	727	1	30	1000	0	0
3	3	29	30	703	728	1	30	1000	0	0
4	4	29	30	704	729	1	30	1000	0	0
5	5	29	30	705	730	1	30	1000	0	0
6	6	29	30	706	731	1	30	1000	0	0
7	7	29	30	707	732	1	30	1000	0	0
8	8	29	30	708	733	1	30	1000	0	0
9	9	29	30	709	734	1	30	1000	0	0
10	10	29	30	710	735	1	30	1000	0	0
11	11	29	30	711	736	1	30	1000	0	0
12	12	29	30	712	737	1	30	1000	0	0
13	13	29	30	713	738	1	30	1000	0	0
14	14	29	30	714	739	1	30	1000	0	0
15	15	29	30	715	740	1	30	1000	0	0
16	16	29	30	716	741	1	30	1000	0	0
17	17	29	30	717	742	1	30	1000	0	0
18	18	29	30	718	743	1	30	1000	0	0
19	19	29	30	719	744	1	30	1000	0	0
20	20	29	30	720	745	1	30	1000	0	0
21	21	29	30	721	746	1	30	1000	0	0
22	22	29	30	722	747	1	30	1000	0	0
23	23	29	30	723	748	1	30	1000	0	0
24	24	29	30	724	749	1	30	1000	0	0
25	25	29	30	725	750	1	30	1000	0	0
1	1	30	31	726	751	1	30	1000	0	0
2	2	30	31	727	752	1	30	1000	0	0
3	3	30	31	728	753	1	30	1000	0	0
4	4	30	31	729	754	1	30	1000	0	0
5	5	30	31	730	755	1	30	1000	0	0
6	6	30	31	731	756	1	30	1000	0	0
7	7	30	31	732	757	1	30	1000	0	0
8	8	30	31	733	758	1	30	1000	0	0
9	9	30	31	734	759	1	30	1000	0	0
10	10	30	31	735	760	1	30	1000	0	0
11	11	30	31	736	761	1	30	1000	0	0
12	12	30	31	737	762	1	30	1000	0	0
13	13	30	31	738	763	1	30	1000	0	0
14	14	30	31	739	764	1	30	1000	0	0
15	15	30	31	740	765	1	30	1000	0	0
16	16	30	31	741	766	1	30	1000	0	0
17	17	30	31	742	767	1	30	1000	0	0
18	18	30	31	743	768	1	30	1000	0	0
19	19	30	31	744	769	1	30	1000	0	0
20	20	30	31	745	770	1	30	1000	0	0
21	21	30	31	746	771	1	30	1000	0	0
22	22	30	31	747	772	1	30	1000	0	0
23	23	30	31	748	773	1	30	1000	0	0
24	24	30	31	749	774	1	30	1000	0	0
25	25	30	31	750	775	1	30	1000	0	0
1	1	31	32	751	776	1	30	1000	0	0
2	2	31	32	752	777	1	30	1000	0	0
3	3	31	32	753	778	1	30	1000	0	0
4	4	31	32	754	779	1	30	1000	0	0
5	5	31	32	755	780	1	30	1000	0	0
6	6	31	32	756	781	1	30	1000	0	0
7	7	31	32	757	782	1	30	1000	0	0
8	8	31	32	758	783	1	30	1000	0	0
9	9	31	32	759	784	1	30	1000	0	0
10	10	31	32	760	785	1	30	1000	0	0
11	11	31	32	761	786	1	30	1000	0	0
12	12	31	32	762	787	1	30	1000	0	0
13	13	31	32	763	788	1	30	1000	0	0
14	14	31	32	764	789	1	30	1000	0	0
15	15	31	32	765	790	1	30	1000	0	0
16	16	31	32	766	791	1	30	1000	0	0
17	17	31	32	767	792	1	30	1000	0	0
18	18	31	32	768	793	1	30	1000	0	0
19	19	31	32	769	794	1	30	1000	0	0
20	20	31	32	770	795	1	30	1000	0	0
21	21	31	32	771	796	1	30	1000	0	0
22	22	31	32	772	797	1	30	1000	0	0
23	23	31	32	773	798	1	30	1000	0	0
24	24	31	32	774	799	1	30	1000	0	0
25	25	31	32	775	800	1	30	1000	0	0
1	1	32	33	776	801	1	30	1000	0	0
2	2	32	33	777	802	1	30	1000	0	0
3	3	32	33	778	803	1	30	1000	0	0
4	4	32	33	779	804	1	30	1000	0	0
5	5	32	33	780	805	1	30	1000	0	0
6	6	32	33	781	806	1	30	1000	0	0
7	7	32	33	782	807	1	30	1000	0	0
8	8	32	33	783	808	1	30	1000	0	0
9	9	32	33	784	809	1	30	1000	0	0
10	10	32	33	785	810	1	30	1000	0	0
11	11	32	33	786	811	1	30	1000	0	0
12	12	32	33	787	812	1	30	1000	0	0
13	13	32	33	788	813	1	30	1000	0	0
14	14	32	33	789	814	1	30	1000	0	0
15	15	32	33	790	815	1	30	1000	0	0
16	16	32	33	791	816	1	30	1000	0	0
17	17	32	33	792	817	1	30	1000	0	0
18	18	32	33	793	818	1	30	1000	0	0
19	19	32	33	794	819	1	30	1000	0	0
20	20	32	33	795	820	1	30	1000	0	0
21	21	32	33	796	821	1	30	1000	0	0
22	22	32	33	797	822	1	30	1000	0	0
23	23	32	33	798	823	1	30	1000	0	0
24	24	32	33	799	824	1	30	1000	0	0
25	25	32	33	800	825	1	30	1000	0	0
1	1	33	34	801	826	1	30	1000	0	0
2	2	33	34	802	827	1	30	1000	0	0
3	3	33	34	803	828	1	30	1000	0	0
4	4	33	34	804	829	1	30	1000	0	0
5	5	33	34	805	830	1	30	1000	0	0
6	6	33	34	806	831	1	30	1000	0	0
7	7	33	34	807	832	1	30	1000	0	0
8	8	33	34	808	833	1	30	1000	0	0
9	9	33	34	809	834	1	30	1000	0	0
10	10	33	34	810	835	1	30	1000	0	0
11	11	33	34	811	836	1	30	1000	0	0
12	12	33	34	812	837	1	30	1000	0	0
13	13	33	34	813	838	1	30	1000	0	0
14	14	33	34	814	839	1	30	1000	0	0
15	15	33	34	815	840	1	30	1000	0	0
16	16	33	34	816	841	1	30	1000	0	0
17	17	33	34	817	842	1	30	1000	0	0
18	18	33	34	818	843	1	30	1000	0	0
19	19	33	34	819	844	1	30	1000	0	0
20	20	33	34	820	845	1	30	1000	0	0
21	21	33	34	821	846	1	30	1000	0	0
22	22	33	34	822	847	1	30	1000	0	0
23	23	33	34	823	848	1	30	1000	0	0
24	24	33	34	824	849	1	30	1000	0	0
25	25	33	34	825	850	1	30	1000	0	0
1	1	34	35	826	851	1	30	1000	0	0
2	2	34	35	827	852	1	30	1000	0	0
3	3	34	35	828	853	1	30	1000	0	0
4	4	34	35	829	854	1	30	1000	0	0
5	5	34	35	830	855	1	30	1000	0	0
6	6	34	35	831	856	1	30	1000	0	0
7	7	34	35	832	857	1	30	1000	0	0
8	8	34	35	833	858	1	30	1000	0	0
9	9	34	35	834	859	1	30	1000	0	0
10	10	34	35	835	860	1	30	1000	0	0
11	11	34	35	836	861	1	30	1000	0	0
12	12	34	35	837	862	1	30	1000	0	0
13	13	34	35	838	863	1	30	1000	0	0
14	14	34	35	839	864	1	30	1000	0	0
15	15	34	35	840	865	1	30	1000	0	0
16	16	34	35	841	866	1	30	1000	0	0
17	17	34	35	842	867	1	30	1000	0	0
18	18	34	35	843	868	1	30	1000	0	0
19	19	34	35	844	869	1	30	1000	0	0
20	20	34	35	845	870	1	30	1000	0	0
21	21	34	35	846	871	1	30	1000	0	0
22	22	34	35	847	872	1	30	1000	0	0
23	23	34	35	848	873	1	30	1000	0	0
24	24	34	35	849	874	1	30	1000	0	0
25	25	34	35	850	875	1	30	1000	0	0
1	1	35	36	851	876	1	30	1000	0	0
2	2	35	36	852	877	1	30	1000	0	0
3	3	35	36	853	878	1	30	1000	0	0
4	4	35	36	854	879	1	30	1000	0	0
5	5	35	36	855	880	1	30	1000	0	0
6	6	35	36	856	881	1	30	1000	0	0
7	7	35	36	857	882	1	30	1000	0	0
8	8	35	36	858	883	1	30	1000	0	0
9	9	35	36	859	884	1	30	1000	0	0
10	10	35	36	860	885	1	30	1000	0	0
11	11	35	36	861	886	1	30	1000	0	0
12	12	35	36	862	887	1	30	1000	0	0
13	13	35	36	863	888	1	30	1000	0	0
14	14	35	36	864	889	1	30	1000	0	0
15	15	35	36	865	890	1	30	1000	0	0
16	16	35	36	866	891	1	30	1000	0	0
17	17	35	36	867	892	1	30	1000	0	0
18	18	35	36	868	893	1	30	1000	0	0
19	19	35	36	869	894	1	30	1000	0	0
20	20	35	36	870	895	1	30	1000	0	0
21	21	35	36	871	896	1	30	1000	0	0
22	22	35	36	872	897	1	30	1000	0	0
23	23	35	36	873	898	1	30	1000	0	0
24	24	35	36	874	899	1	30	1000	0	0
25	25	35	36	875	900	1	30	1000	0	0
1	1	36	37	876	901	1	30	1000	0	0
2	2	36	37	877	902	1	30	1000	0	0
3	3	36	37	878	903	1	30	1000	0	0
4	4	36	37	879	904	1	30	1000	0	0
5	5	36	37	880	905	1	30	1000	0	0
6	6	36	37	881	906	1	30	1000	0	0
7	7	36	37	882	907	1	30	1000	0	0
8	8	36	37	883	908	1	30	1000	0	0
9	9	36	37	884	909	1	30	1000	0	0
10	10	36	37	885	910	1	30	1000	0	0
11	11	36	37	886	911	1	30	1000	0	0
12	12	36	37	887	912	1	30	1000	0	0
13	13	36	37	888	913	1	30	1000	0	0
14	14	36	37	889	914	1	30	1000	0	0
15	15	36	37	890	915	1	30	1000	0	0
16	16	36	37	891	916	1	30	1000	0	0
17	17	36	37	892	917	1	30	1000	0	0
18	18	36	37	893	918	1	30	1000	0	0
19	19	36	37	894	919	1	30	1000	0	0
20	20	36	37	895	920	1	30	1000	0	0
21	21	36	37	896	921	1	30	1000	0	0
22	22	36	37	897	922	1	30	1000	0	0
23	23	36	37	898	923	1	30	1000	0	0
24	24	36	37	899	924	1	30	1000	0	0
25	25	36	37	900	925	1	30	1000	0	0
1	1	37	38	901	926	1	30	1000	0	0
2	2	37	38	902	927	1	30	1000	0	0
3	3	37	38	903	928	1	30	1000	0	0
4	4	37	38	904	929	1	30	1000	0	0
5	5	37	38	905	930	1	30	1000	0	0
6	6	37	38	906	931	1	30	1000	0	0
7	7	37	38	907	932	1	30	1000	0	0
8	8	37	38	908	933	1	30	1000	0	0
9	9	37	38	909	934	1	30	1000	0	0
10	10	37	38	910	935	1	30	1000	0	0
11	11	37	38	911	936	1	30	1000	0	0
12	12	37	38	912	937	1	30	1000	0	0
13	13	37	38	913	938	1	30	1000	0	0
14	14	37	38	914	939	1	30	1000	0	0
15	15	37	38	915	940	1	30	1000	0	0
16	16	37	38	916	941	1	30	1000	0	0
17	17	37	38	917	942	1	30	1000	0	0
18	18	37	38	918	943	1	30	1000	0	0
19	19	37	38	919	944	1	30	1000	0	0
20	20	37	38	920	945	1	30	1000	0	0
21	21	37	38	921	946	1	30	1000	0	0
22	22	37	38	922	947	1	30	1000	0	0
23	23	37	38	923	948	1	30	1000	0	0
24	24	37	38	924	949	1	30	1000	0	0
25	25	37	38	925	950	1	30	1000	0	0
1	1	38	39	926	951	1	30	1000	0	0
2	2	38	39	927	952	1	30	1000	0	0
3	3	38	39	928	953	1	30	1000	0	0
4	4	38	39	929	954	1	30	1000	0	0
5	5	38	39	930	955	1	30	1000	0	0
6	6	38	39	931	956	1	30	1000	0	0
7	7	38	39	932	957	1	30	1000	0	0
8	8	38	39	933	958	1	30	1000	0	0
9	9	38	39	934	959	1	30	1000	0	0
10	10	38	39	935	960	1	30	1000	0	0
11	11	38	39	936	961	1	30	1000	0	0
12	12	38	39	937	962	1	30	1000	0	0
13	13	38	39	938	963	1	30	1000	0	0
14	14	38	39	939	964	1	30	1000	0	0
15	15	38	39	940	965	1	30	1000	0	0
